,X,Y,Z
2112,527183.67,710332.0,10.764000000000001
2113,527187.78,710322.88,10.575000000000001
2114,527191.88,710313.77,10.062
2115,527195.99,710304.65,9.729000000000001
2116,527200.1,710295.53,9.225
2117,527204.21,710286.41,10.674
2118,527208.31,710277.3,10.215
2119,527212.42,710268.18,10.503
2120,527216.53,710259.06,10.746
2121,527220.63,710249.94,10.422
2122,527224.74,710240.83,9.189000000000002
2123,527228.85,710231.71,6.7860000000000005
2124,527232.96,710222.59,4.914
2125,527237.06,710213.47,3.9509999999999996
2126,527241.17,710204.35,3.483
2127,527245.28,710195.24,3.258
2128,527249.38,710186.12,2.727
2129,527253.49,710177.0,1.1340000000000001
2130,527122.96,710491.11,0.801
2131,527127.07,710481.99,1.242
2132,527131.18,710472.87,1.8900000000000001
2133,527135.29,710463.76,3.2760000000000002
2134,527139.39,710454.64,3.8160000000000003
2135,527143.5,710445.52,3.5730000000000004
2136,527147.61,710436.4,5.571000000000001
2137,527151.72,710427.28,7.137
2138,527155.82,710418.17,8.046
2139,527159.93,710409.05,9.477
2140,527164.04,710399.93,10.08
2141,527168.14,710390.81,10.998000000000001
2142,527172.25,710381.7,12.015
2143,527176.36,710372.58,12.843
2144,527180.47,710363.46,13.419
2145,527184.57,710354.34,13.086
2146,527188.68,710345.23,12.141
2147,527192.79,710336.11,10.836
2148,527196.89,710326.99,10.701
2149,527201.0,710317.87,9.117
2150,527205.11,710308.76,10.224
2151,527209.22,710299.64,10.251000000000001
2152,527213.32,710290.52,11.097
2153,527217.43,710281.4,10.584
2154,527221.54,710272.29,10.593
2155,527225.64,710263.17,10.764000000000001
2156,527229.75,710254.05,10.575000000000001
2157,527233.86,710244.93,9.576
2158,527237.97,710235.81,7.209
2159,527242.07,710226.7,5.13
2160,527246.18,710217.58,4.05
2161,527250.29,710208.46,3.6
2162,527254.39,710199.34,3.042
2163,527258.5,710190.23,2.502
2164,527262.61,710181.11,1.854
2165,527266.72,710171.99,1.989
2166,527136.19,710486.1,0.873
2167,527140.3,710476.98,1.143
2168,527144.4,710467.86,2.3489999999999998
2169,527148.51,710458.74,4.122
2170,527152.62,710449.63,5.157000000000001
2171,527156.73,710440.51,7.155
2172,527160.83,710431.39,8.478
2173,527164.94,710422.27,8.784
2174,527169.05,710413.16,10.062
2175,527173.15,710404.04,10.26
2176,527177.26,710394.92,11.106
2177,527181.37,710385.8,12.357000000000001
2178,527185.48,710376.69,13.509
2179,527189.58,710367.57,13.716000000000001
2180,527193.69,710358.45,13.32
2181,527197.8,710349.33,12.618
2182,527201.9,710340.22,11.511
2183,527206.01,710331.1,10.701
2184,527210.12,710321.98,8.811
2185,527214.23,710312.86,9.657
2186,527218.33,710303.75,11.520000000000001
2187,527222.44,710294.63,11.232000000000001
2188,527226.55,710285.51,10.854000000000001
2189,527230.66,710276.39,10.754999999999999
2190,527234.76,710267.27,10.629000000000001
2191,527238.87,710258.16,10.575000000000001
2192,527242.98,710249.04,9.81
2193,527247.08,710239.92,8.01
2194,527251.19,710230.8,6.237
2195,527255.3,710221.69,5.166
2196,527259.41,710212.57,4.401
2197,527263.51,710203.45,3.4379999999999997
2198,527267.62,710194.33,2.466
2199,527271.73,710185.22,1.827
2200,527275.83,710176.1,1.836
2201,527149.41,710481.09,0.9
2202,527153.52,710471.97,0.666
2203,527157.63,710462.85,2.9250000000000003
2204,527161.74,710453.73,6.237
2205,527165.84,710444.62,7.146000000000001
2206,527169.95,710435.5,8.442
2207,527174.06,710426.38,8.406
2208,527178.16,710417.26,9.837
2209,527182.27,710408.15,10.143
2210,527186.38,710399.03,11.196
2211,527190.49,710389.91,12.438
2212,527194.59,710380.79,13.401000000000002
2213,527198.7,710371.68,13.383
2214,527202.81,710362.56,13.356
2215,527206.92,710353.44,12.843
2216,527211.02,710344.32,11.817
2217,527215.13,710335.21,10.683
2218,527219.24,710326.09,9.819
2219,527223.34,710316.97,6.642
2220,527227.45,710307.85,11.826
2221,527231.56,710298.73,11.952
2222,527235.67,710289.62,11.313
2223,527239.77,710280.5,11.241
2224,527243.88,710271.38,11.34
2225,527247.99,710262.26,11.268
2226,527252.09,710253.15,11.061
2227,527256.2,710244.03,10.098
2228,527260.31,710234.91,8.325000000000001
2229,527264.42,710225.79,6.336
2230,527268.52,710216.68,5.211
2231,527272.63,710207.56,4.239
2232,527276.74,710198.44,3.213
2233,527280.84,710189.32,1.746
2234,527284.95,710180.21,1.683
2235,527166.75,710466.96,1.476
2236,527170.85,710457.84,3.8880000000000003
2237,527174.96,710448.72,5.436
2238,527179.07,710439.61,7.191000000000001
2239,527183.18,710430.49,7.506
2240,527187.28,710421.37,8.829
2241,527191.39,710412.25,9.729000000000001
2242,527195.5,710403.14,11.349
2243,527199.6,710394.02,12.69
2244,527203.71,710384.9,13.293
2245,527207.82,710375.78,13.167000000000002
2246,527211.93,710366.67,13.275
2247,527216.03,710357.55,13.14
2248,527220.14,710348.43,12.249
2249,527224.25,710339.31,11.025
2250,527228.35,710330.19,9.891
2251,527232.46,710321.08,6.417
2252,527236.57,710311.96,11.16
2253,527240.68,710302.84,12.573
2254,527244.78,710293.72,12.132000000000001
2255,527248.89,710284.61,11.735999999999999
2256,527253.0,710275.49,11.879999999999999
2257,527257.1,710266.37,11.925
2258,527261.21,710257.25,12.069
2259,527265.32,710248.14,11.304
2260,527269.43,710239.02,9.522
2261,527273.53,710229.9,7.452
2262,527277.64,710220.78,6.021000000000001
2263,527281.75,710211.67,4.995
2264,527285.86,710202.55,3.1050000000000004
2265,527289.96,710193.43,1.818
2266,527294.07,710184.31,1.53
2267,527179.97,710461.95,1.692
2268,527184.08,710452.83,4.383
2269,527188.19,710443.71,6.03
2270,527192.29,710434.6,6.471
2271,527196.4,710425.48,7.956
2272,527200.51,710416.36,9.576
2273,527204.61,710407.24,11.349
2274,527208.72,710398.13,13.041
2275,527212.83,710389.01,13.347
2276,527216.94,710379.89,12.860999999999999
2277,527221.04,710370.77,13.014000000000001
2278,527225.15,710361.66,13.347
2279,527229.26,710352.54,12.519
2280,527233.36,710343.42,11.619
2281,527237.47,710334.3,10.359
2282,527241.58,710325.18,8.370000000000001
2283,527245.69,710316.07,9.981
2284,527249.79,710306.95,13.086
2285,527253.9,710297.83,12.798
2286,527258.01,710288.71,12.357000000000001
2287,527262.12,710279.6,12.33
2288,527266.22,710270.48,12.654
2289,527270.33,710261.36,12.132000000000001
2290,527274.44,710252.24,11.241
2291,527278.54,710243.13,9.9
2292,527282.65,710234.01,7.938000000000001
2293,527286.76,710224.89,6.291
2294,527290.87,710215.77,4.6259999999999994
2295,527294.97,710206.66,2.2230000000000003
2296,527299.08,710197.54,2.043
2297,527303.19,710188.42,1.377
2298,527193.2,710456.94,2.286
2299,527197.3,710447.82,4.680000000000001
2300,527201.41,710438.7,5.274
2301,527205.52,710429.59,6.75
2302,527209.62,710420.47,8.487
2303,527213.73,710411.35,10.224
2304,527217.84,710402.23,11.808
2305,527221.95,710393.12,12.825000000000001
2306,527226.05,710384.0,12.726
2307,527230.16,710374.88,12.681000000000001
2308,527234.27,710365.76,13.113000000000001
2309,527238.38,710356.64,13.004999999999999
2310,527242.48,710347.53,12.672
2311,527246.59,710338.41,11.493
2312,527250.7,710329.29,9.171
2313,527254.8,710320.17,9.765
2314,527258.91,710311.06,13.347
2315,527263.02,710301.94,13.617
2316,527267.13,710292.82,13.023000000000001
2317,527271.23,710283.7,12.726
2318,527275.34,710274.59,12.672
2319,527279.45,710265.47,12.087
2320,527283.55,710256.35,11.322000000000001
2321,527287.66,710247.23,10.161
2322,527291.77,710238.12,8.379000000000001
2323,527295.88,710229.0,6.264
2324,527299.98,710219.88,3.9869999999999997
2325,527304.09,710210.76,2.25
2326,527308.2,710201.65,1.971
2327,527312.3,710192.53,1.2240000000000002
2328,527316.41,710183.41,2.241
2329,527206.42,710451.93,3.159
2330,527210.53,710442.81,4.266
2331,527214.64,710433.69,5.445
2332,527218.74,710424.58,7.263000000000001
2333,527222.85,710415.46,8.901000000000002
2334,527226.96,710406.34,10.512
2335,527231.06,710397.22,12.105
2336,527235.17,710388.1,12.357000000000001
2337,527239.28,710378.99,12.482999999999999
2338,527243.39,710369.87,12.357000000000001
2339,527247.49,710360.75,13.185
2340,527251.6,710351.63,13.266
2341,527255.71,710342.52,12.654
2342,527259.81,710333.4,10.017000000000001
2343,527263.92,710324.28,9.882000000000001
2344,527268.03,710315.16,12.879000000000001
2345,527272.14,710306.05,13.599
2346,527276.24,710296.93,13.158
2347,527280.35,710287.81,12.852
2348,527284.46,710278.69,12.717
2349,527288.56,710269.58,12.249
2350,527292.67,710260.46,11.43
2351,527296.78,710251.34,10.296
2352,527300.89,710242.22,8.685
2353,527304.99,710233.11,6.768
2354,527309.1,710223.99,4.896000000000001
2355,527313.21,710214.87,3.2760000000000002
2356,527317.32,710205.75,2.2769999999999997
2357,527321.42,710196.63,1.071
2358,527325.53,710187.52,2.088
2359,527219.65,710446.92,2.727
2360,527223.75,710437.8,3.978
2361,527227.86,710428.68,6.066000000000001
2362,527231.97,710419.56,7.38
2363,527236.07,710410.45,9.162
2364,527240.18,710401.33,11.241
2365,527244.29,710392.21,12.186
2366,527248.4,710383.09,12.51
2367,527252.5,710373.98,11.601
2368,527256.61,710364.86,12.465
2369,527260.72,710355.74,12.753
2370,527264.82,710346.62,12.069
2371,527268.93,710337.51,10.458
2372,527273.04,710328.39,9.864
2373,527277.15,710319.27,12.429
2374,527281.25,710310.15,13.383
2375,527285.36,710301.04,12.860999999999999
2376,527289.47,710291.92,13.05
2377,527293.58,710282.8,12.915
2378,527297.68,710273.68,12.348
2379,527301.79,710264.57,11.501999999999999
2380,527305.9,710255.45,10.602
2381,527310.0,710246.33,9.549
2382,527314.11,710237.21,8.037
2383,527318.22,710228.09,6.066000000000001
2384,527322.33,710218.98,4.3020000000000005
2385,527326.43,710209.86,3.3120000000000003
2386,527330.54,710200.74,1.9980000000000002
2387,527334.65,710191.62,1.935
2388,527232.87,710441.91,2.421
2389,527236.98,710432.79,4.869000000000001
2390,527241.08,710423.67,6.075
2391,527245.19,710414.55,7.749
2392,527249.3,710405.44,10.520999999999999
2393,527253.41,710396.32,11.826
2394,527257.51,710387.2,12.726
2395,527261.62,710378.08,11.961
2396,527265.73,710368.97,11.934
2397,527269.84,710359.85,12.186
2398,527273.94,710350.73,11.403
2399,527278.05,710341.61,9.666
2400,527282.16,710332.5,11.322000000000001
2401,527286.26,710323.38,12.618
2402,527290.37,710314.26,12.987
2403,527294.48,710305.14,12.555
2404,527298.59,710296.03,12.834
2405,527302.69,710286.91,12.744
2406,527306.8,710277.79,12.528
2407,527310.91,710268.67,11.754000000000001
2408,527315.01,710259.55,11.016
2409,527319.12,710250.44,10.134
2410,527323.23,710241.32,8.964
2411,527327.34,710232.2,7.137
2412,527331.44,710223.08,5.517
2413,527335.55,710213.97,3.3930000000000002
2414,527339.66,710204.85,2.2680000000000002
2415,527343.76,710195.73,1.782
2416,527241.99,710446.01,1.287
2417,527246.1,710436.9,3.6630000000000003
2418,527250.2,710427.78,4.104
2419,527254.31,710418.66,6.507000000000001
2420,527258.42,710409.54,9.765
2421,527262.52,710400.43,11.655
2422,527266.63,710391.31,12.546
2423,527270.74,710382.19,12.213000000000001
2424,527274.85,710373.07,11.691
2425,527278.95,710363.96,11.583
2426,527283.06,710354.84,10.764000000000001
2427,527287.17,710345.72,9.216000000000001
2428,527291.27,710336.6,11.043
2429,527295.38,710327.49,12.006
2430,527299.49,710318.37,12.051
2431,527303.6,710309.25,12.069
2432,527307.7,710300.13,12.482999999999999
2433,527311.81,710291.01,12.456
2434,527315.92,710281.9,12.438
2435,527320.02,710272.78,11.934
2436,527324.13,710263.66,11.16
2437,527328.24,710254.54,10.170000000000002
2438,527332.35,710245.43,8.865
2439,527336.45,710236.31,7.02
2440,527340.56,710227.19,5.04
2441,527344.67,710218.07,3.636
2442,527348.78,710208.96,2.601
2443,527352.88,710199.84,1.629
2444,527255.21,710441.0,1.7369999999999999
2445,527259.32,710431.89,2.628
2446,527263.43,710422.77,5.508
2447,527267.53,710413.65,8.91
2448,527271.64,710404.53,11.592
2449,527275.75,710395.42,12.222
2450,527279.86,710386.3,12.312
2451,527283.96,710377.18,12.339
2452,527288.07,710368.06,11.574
2453,527292.18,710358.95,10.845
2454,527296.28,710349.83,9.981
2455,527300.39,710340.71,10.089
2456,527304.5,710331.59,10.764000000000001
2457,527308.61,710322.47,11.124
2458,527312.71,710313.36,10.863000000000001
2459,527316.82,710304.24,12.123000000000001
2460,527320.93,710295.12,12.15
2461,527325.04,710286.0,12.267000000000001
2462,527329.14,710276.89,11.862
2463,527333.25,710267.77,11.052
2464,527337.36,710258.65,9.891
2465,527341.46,710249.53,8.604000000000001
2466,527345.57,710240.42,6.894
2467,527349.68,710231.3,4.941000000000001
2468,527353.79,710222.18,3.7710000000000004
2469,527357.89,710213.06,2.682
2470,527362.0,710203.95,1.476
2471,527366.11,710194.83,2.583
2472,527268.44,710435.99,1.296
2473,527272.55,710426.88,4.509
2474,527276.65,710417.76,7.929
2475,527280.76,710408.64,11.457
2476,527284.87,710399.52,11.808
2477,527288.97,710390.41,12.249
2478,527293.08,710381.29,12.177
2479,527297.19,710372.17,11.466000000000001
2480,527301.3,710363.05,10.782
2481,527305.4,710353.93,10.458
2482,527309.51,710344.82,10.197000000000001
2483,527313.62,710335.7,10.251000000000001
2484,527317.72,710326.58,10.170000000000002
2485,527321.83,710317.46,10.188
2486,527325.94,710308.35,11.799
2487,527330.05,710299.23,11.772
2488,527334.15,710290.11,11.709
2489,527338.26,710280.99,11.457
2490,527342.37,710271.88,10.818
2491,527346.47,710262.76,9.747
2492,527350.58,710253.64,8.316
2493,527354.69,710244.52,6.759
2494,527358.8,710235.41,4.905
2495,527362.9,710226.29,3.9330000000000003
2496,527367.01,710217.17,3.024
2497,527371.12,710208.05,1.629
2498,527375.22,710198.94,2.484
2499,527281.66,710430.98,2.8080000000000003
2500,527285.77,710421.87,6.813000000000001
2501,527289.88,710412.75,11.124
2502,527293.98,710403.63,10.971
2503,527298.09,710394.51,10.53
2504,527302.2,710385.39,10.917000000000002
2505,527306.31,710376.28,11.016
2506,527310.41,710367.16,10.764000000000001
2507,527314.52,710358.04,10.692
2508,527318.63,710348.92,10.728
2509,527322.73,710339.81,10.044
2510,527326.84,710330.69,9.882000000000001
2511,527330.95,710321.57,10.35
2512,527335.06,710312.45,11.34
2513,527339.16,710303.34,11.448
2514,527343.27,710294.22,11.061
2515,527347.38,710285.1,10.827
2516,527351.48,710275.98,10.638
2517,527355.59,710266.87,9.837
2518,527359.7,710257.75,8.658
2519,527363.81,710248.63,7.434
2520,527367.91,710239.51,5.148
2521,527372.02,710230.4,4.1850000000000005
2522,527376.13,710221.28,3.24
2523,527380.24,710212.16,2.133
2524,527384.34,710203.04,2.196
2525,527290.78,710435.09,1.3860000000000001
2526,527294.89,710425.97,4.293
2527,527298.99,710416.85,6.696000000000001
2528,527303.1,710407.74,8.703
2529,527307.21,710398.62,8.46
2530,527311.32,710389.5,9.558
2531,527315.42,710380.38,10.089
2532,527319.53,710371.27,10.610999999999999
2533,527323.64,710362.15,10.782
2534,527327.74,710353.03,10.629000000000001
2535,527331.85,710343.91,10.116
2536,527335.96,710334.8,9.747
2537,527340.07,710325.68,10.431000000000001
2538,527344.17,710316.56,10.764000000000001
2539,527348.28,710307.44,11.016
2540,527352.39,710298.33,10.683
2541,527356.5,710289.21,10.683
2542,527360.6,710280.09,10.548
2543,527364.71,710270.97,10.026000000000002
2544,527368.82,710261.86,9.018
2545,527372.92,710252.74,7.973999999999999
2546,527377.03,710243.62,5.481
2547,527381.14,710234.5,4.446000000000001
2548,527385.25,710225.38,3.519
2549,527389.35,710216.27,2.529
2550,527393.46,710207.15,2.043
2551,527304.01,710430.08,1.629
2552,527308.11,710420.96,3.8970000000000002
2553,527312.22,710411.84,6.39
2554,527316.33,710402.73,7.308
2555,527320.43,710393.61,7.785
2556,527324.54,710384.49,9.891
2557,527328.65,710375.37,10.674
2558,527332.76,710366.26,10.827
2559,527336.86,710357.14,10.746
2560,527340.97,710348.02,10.089
2561,527345.08,710338.9,9.738000000000001
2562,527349.18,710329.79,10.323
2563,527353.29,710320.67,10.863000000000001
2564,527357.4,710311.55,10.737
2565,527361.51,710302.43,10.539000000000001
2566,527365.61,710293.32,10.584
2567,527369.72,710284.2,10.602
2568,527373.83,710275.08,10.035
2569,527377.93,710265.96,9.369
2570,527382.04,710256.84,8.001000000000001
2571,527386.15,710247.73,5.562
2572,527390.26,710238.61,4.581
2573,527394.36,710229.49,4.158
2574,527398.47,710220.37,2.871
2575,527402.58,710211.26,1.8900000000000001
2576,527317.23,710425.07,2.3129999999999997
2577,527321.34,710415.95,4.4190000000000005
2578,527325.44,710406.83,7.119000000000001
2579,527329.55,710397.72,8.226
2580,527333.66,710388.6,9.485999999999999
2581,527337.77,710379.48,10.494
2582,527341.87,710370.36,10.953
2583,527345.98,710361.25,11.07
2584,527350.09,710352.13,10.503
2585,527354.19,710343.01,9.765
2586,527358.3,710333.89,9.972
2587,527362.41,710324.78,10.224
2588,527366.52,710315.66,10.422
2589,527370.62,710306.54,10.224
2590,527374.73,710297.42,9.972
2591,527378.84,710288.31,10.647
2592,527382.94,710279.19,9.774
2593,527387.05,710270.07,8.658
2594,527391.16,710260.95,6.75
2595,527395.27,710251.83,5.121
2596,527399.37,710242.72,4.32
2597,527403.48,710233.6,3.8970000000000002
2598,527407.59,710224.48,3.0330000000000004
2599,527411.7,710215.36,1.7369999999999999
2600,527415.8,710206.25,2.2680000000000002
2601,527326.35,710429.18,1.395
2602,527330.45,710420.06,3.249
2603,527334.56,710410.94,6.183
2604,527338.67,710401.82,8.262
2605,527342.78,710392.71,9.162
2606,527346.88,710383.59,10.232999999999999
2607,527350.99,710374.47,10.962
2608,527355.1,710365.35,11.475
2609,527359.21,710356.24,11.16
2610,527363.31,710347.12,10.386
2611,527367.42,710338.0,9.828
2612,527371.53,710328.88,9.918
2613,527375.63,710319.77,10.098
2614,527379.74,710310.65,10.296
2615,527383.85,710301.53,10.107000000000001
2616,527387.96,710292.41,10.520999999999999
